xmn,xmx,ymn,ymx,conf,filename,confmat,tru_box,pred_class,tru_class
1664,1690,935,964,0.248094499,Z123_Img12250.jpg,FP,,1,0
2014,2039,3732,3752,0.465340823,Z123_Img12250.jpg,FP,,1,0
4049,4078,1314,1342,0.463258594,Z123_Img12250.jpg,FP,,1,0
5564,5592,2913,2941,0.460096687,Z123_Img12250.jpg,FP,,1,0
222,250,768,793,0.262104154,Z123_Img12250.jpg,FP,,1,0
608,632,63,94,0.450559378,Z123_Img12250.jpg,FP,,1,0
5217,5240,1004,1024,0.443678856,Z123_Img12250.jpg,FP,,1,0
5307,5336,321,352,0.407121092,Z123_Img12250.jpg,FP,,1,0
2173,2197,3329,3353,0.400681257,Z123_Img12250.jpg,FP,,1,0
5699,5721,2531,2556,0.39781183,Z123_Img12250.jpg,FP,,1,0
2578,2605,1732,1758,0.313387603,Z123_Img12250.jpg,FP,,1,0
5441,5464,3559,3582,0.367914438,Z123_Img12250.jpg,FP,,1,0
2801,2824,2098,2129,1,Z123_Img12250.jpg,FN,,0,1
4383,4410,710,737,0.457203448,Z123_Img12250.jpg,FP,,1,0
2125,2144,1879,1904,1,Z123_Img12250.jpg,FN,,0,1
4578,4599,1475,1501,0.208827227,Z123_Img12250.jpg,FP,,1,0
5761,5788,805,836,0.212712556,Z123_Img12250.jpg,FP,,1,0
3556,3572,1317,1338,0.219349787,Z123_Img12250.jpg,FP,,1,0
3555,3571,1345,1370,0.227063835,Z123_Img12250.jpg,FP,,1,0
2175,2197,4536,4565,0.228655159,Z123_Img12250.jpg,FP,,1,0
3649,3669,461,490,0.237248182,Z123_Img12250.jpg,FP,,1,0
418,439,389,415,0.241960034,Z123_Img12250.jpg,FP,,1,0
445,475,1224,1247,0.245263293,Z123_Img12250.jpg,FP,,1,0
2076,2104,225,253,0.247619972,Z123_Img12250.jpg,FP,,1,0
2317,2339,1895,1922,1,Z123_Img12250.jpg,FN,,0,1
4706,4728,937,961,0.466319174,Z123_Img12251.jpg,FP,,1,0
6652,6686,672,722,0.463717669,Z123_Img12251.jpg,FP,,1,0
5024,5049,932,961,0.431401879,Z123_Img12251.jpg,FP,,1,0
4274,4297,1990,2013,0.440180689,Z123_Img12251.jpg,FP,,1,0
4895,4921,1608,1628,0.476503938,Z123_Img12251.jpg,FP,,1,0
4092,4124,1249,1278,0.41781491,Z123_Img12251.jpg,FP,,1,0
6461,6493,1546,1590,0.457087368,Z123_Img12251.jpg,FP,,1,0
2240,2266,2183,2212,0.479254931,Z123_Img12251.jpg,FP,,1,0
2271,2293,2524,2548,0.466104984,Z123_Img12251.jpg,TP,xmin: 2265; xmax:2288; ymin: 2520; ymax: 2547,1,1
2623,2642,2757,2786,0.270658106,Z123_Img12251.jpg,TP,xmin: 2612; xmax:2635; ymin: 2753; ymax: 2784,1,1
2434,2454,2537,2571,0.359378278,Z123_Img12251.jpg,TP,xmin: 2438; xmax:2459; ymin: 2541; ymax: 2577,1,1
2272,2295,2595,2621,0.422186106,Z123_Img12251.jpg,TP,xmin: 2278; xmax:2301; ymin: 2601; ymax: 2628,1,1
2018,2040,2020,2051,0.379412055,Z123_Img12251.jpg,TP,xmin: 2010; xmax:2033; ymin: 2016; ymax: 2045,1,1
2050,2067,1734,1757,0.280467004,Z123_Img12251.jpg,TP,xmin: 2040; xmax:2061; ymin: 1731; ymax: 1754,1,1
1782,1801,2281,2307,0.285321653,Z123_Img12251.jpg,TP,xmin: 1777; xmax:1794; ymin: 2285; ymax: 2308,1,1
1729,1751,3722,3745,0.405762762,Z123_Img12251.jpg,FP,,1,0
4767,4793,355,383,0.479296923,Z123_Img12251.jpg,FP,,1,0
482,503,63,94,0.405600637,Z123_Img12251.jpg,FP,,1,0
1729,1752,3699,3725,0.250216186,Z123_Img12251.jpg,FP,,1,0
4668,4695,385,415,0.400771528,Z123_Img12251.jpg,FP,,1,0
4382,4407,846,870,0.248674065,Z123_Img12251.jpg,FP,,1,0
3105,3127,2499,2520,0.245804518,Z123_Img12251.jpg,FP,,1,0
5027,5047,1831,1855,0.23744148,Z123_Img12251.jpg,FP,,1,0
6082,6103,4146,4174,0.234557822,Z123_Img12251.jpg,FP,,1,0
3234,3252,1828,1850,0.224472523,Z123_Img12251.jpg,FP,,1,0
6322,6349,1066,1090,0.214493126,Z123_Img12251.jpg,FP,,1,0
4257,4277,2053,2081,0.211069971,Z123_Img12251.jpg,FP,,1,0
3220,3242,1865,1885,0.204195634,Z123_Img12251.jpg,FP,,1,0
7201,7224,3520,3547,0.20122616,Z123_Img12251.jpg,FP,,1,0
1968,1989,2316,2337,1,Z123_Img12251.jpg,FN,,0,1
2073,2091,2405,2427,1,Z123_Img12251.jpg,FN,,0,1
4930,4953,1572,1593,0.257517606,Z123_Img12251.jpg,FP,,1,0
3363,3382,2412,2433,0.264710516,Z123_Img12251.jpg,FP,,1,0
3710,3741,1832,1866,0.290037215,Z123_Img12251.jpg,FP,,1,0
3329,3352,2285,2303,0.295200706,Z123_Img12251.jpg,FP,,1,0
2171,2208,2553,2589,0.299624115,Z123_Img12251.jpg,FP,,1,0
6688,6711,3761,3786,0.311726272,Z123_Img12251.jpg,FP,,1,0
1824,1847,2533,2554,0.316072017,Z123_Img12251.jpg,FP,,1,0
3937,3958,2727,2745,0.317986578,Z123_Img12251.jpg,FP,,1,0
7267,7286,2981,3003,0.33234176,Z123_Img12251.jpg,FP,,1,0
5311,5333,3138,3164,0.305476099,Z123_Img12251.jpg,FP,,1,0
1054,1083,1313,1343,0.337426692,Z123_Img12251.jpg,FP,,1,0
1564,1589,4113,4130,0.350440234,Z123_Img12251.jpg,FP,,1,0
5120,5144,3525,3548,0.354236633,Z123_Img12251.jpg,FP,,1,0
6913,6935,2055,2079,0.359897971,Z123_Img12251.jpg,FP,,1,0
7332,7351,3528,3556,0.362154901,Z123_Img12251.jpg,FP,,1,0
4991,5019,1729,1756,0.370317757,Z123_Img12251.jpg,FP,,1,0
3394,3414,2372,2400,0.376541287,Z123_Img12251.jpg,FP,,1,0
4319,4339,2469,2491,0.389542371,Z123_Img12251.jpg,FP,,1,0
6002,6029,3732,3751,0.401459694,Z123_Img12251.jpg,FP,,1,0
4574,4602,416,439,0.280413777,Z123_Img12251.jpg,FP,,1,0
1824,1850,638,665,0.284341574,Z123_Img12251.jpg,FP,,1,0
2975,2998,3114,3131,0.337925911,Z123_Img12252.jpg,FP,,1,0
6836,6859,4278,4303,0.208668828,Z123_Img12252.jpg,FP,,1,0
4513,4538,2414,2432,0.203435391,Z123_Img12252.jpg,FP,,1,0
2784,2807,615,640,0.200872719,Z123_Img12252.jpg,FP,,1,0
2142,2168,1637,1663,0.200461745,Z123_Img12252.jpg,FP,,1,0
7101,7130,3552,3582,0.449761301,Z123_Img12252.jpg,FP,,1,0
573,600,158,191,0.46121338,Z123_Img12252.jpg,FP,,1,0
2272,2298,254,283,0.470406204,Z123_Img12252.jpg,FP,,1,0
7165,7195,4371,4401,0.473251909,Z123_Img12252.jpg,FP,,1,0
2722,2743,647,672,0.479470402,Z123_Img12252.jpg,FP,,1,0
5180,5213,1153,1191,0.483155191,Z123_Img12252.jpg,FP,,1,0
6078,6108,2338,2379,0.485450685,Z123_Img12252.jpg,FP,,1,0
2247,2268,3592,3620,0.38910085,Z123_Img12252.jpg,TP,xmin: 2254; xmax:2275; ymin: 3583; ymax: 3611,1,1
2081,2102,3376,3413,0.441849113,Z123_Img12252.jpg,TP,xmin: 2077; xmax:2100; ymin: 3372; ymax: 3405,1,1
1907,1932,3366,3387,0.447088271,Z123_Img12252.jpg,TP,xmin: 1905; xmax:1926; ymin: 3354; ymax: 3376,1,1
1410,1429,3111,3136,0.294308811,Z123_Img12252.jpg,TP,xmin: 1411; xmax:1433; ymin: 3119; ymax: 3144,1,1
1652,1675,2851,2880,0.426352561,Z123_Img12252.jpg,TP,xmin: 1648; xmax:1671; ymin: 2857; ymax: 2886,1,1
1669,1684,2563,2587,0.329072684,Z123_Img12252.jpg,TP,xmin: 1673; xmax:1690; ymin: 2569; ymax: 2590,1,1
2849,2870,803,823,0.335210115,Z123_Img12252.jpg,FP,,1,0
671,703,2179,2210,0.436407715,Z123_Img12252.jpg,FP,,1,0
4640,4665,1762,1788,0.423004717,Z123_Img12252.jpg,FP,,1,0
5758,5787,740,770,0.420872062,Z123_Img12252.jpg,FP,,1,0
4513,4537,385,413,0.400505096,Z123_Img12252.jpg,FP,,1,0
6144,6169,1061,1089,0.400441021,Z123_Img12252.jpg,FP,,1,0
1439,1466,1474,1502,0.400284857,Z123_Img12252.jpg,FP,,1,0
6270,6300,738,774,0.394381136,Z123_Img12252.jpg,FP,,1,0
1710,1728,3237,3258,1,Z123_Img12252.jpg,FN,,0,1
1606,1625,3151,3172,1,Z123_Img12252.jpg,FN,,0,1
991,1016,314,347,0.447108179,Z123_Img12252.jpg,FP,,1,0
95,122,906,939,0.216431886,Z123_Img12252.jpg,FP,,1,0
1920,1942,3431,3459,0.415303707,Z123_Img12252.jpg,TP,xmin: 1919; xmax:1940; ymin: 3436; ymax: 3461,1,1
224,255,3659,3681,0.253800303,Z123_Img12252.jpg,FP,,1,0
635,666,126,160,0.290453792,Z123_Img12252.jpg,FP,,1,0
4960,4984,3923,3947,0.293111295,Z123_Img12252.jpg,FP,,1,0
2879,2899,869,890,0.289676934,Z123_Img12252.jpg,FP,,1,0
3266,3286,778,797,0.298772931,Z123_Img12252.jpg,FP,,1,0
6527,6551,2819,2848,0.385487258,Z123_Img12252.jpg,FP,,1,0
3873,3896,2852,2879,0.371111304,Z123_Img12252.jpg,FP,,1,0
7230,7259,119,152,0.369335443,Z123_Img12252.jpg,FP,,1,0
2750,2776,585,605,0.441408575,Z123_Img12252.jpg,FP,,1,0
3358,3387,2657,2688,0.442208946,Z123_Img12252.jpg,FP,,1,0
4371,4396,1189,1214,0.230339468,Z123_Img12252.jpg,FP,,1,0
96,120,926,956,0.286046892,Z123_Img12252.jpg,FP,,1,0
1870,1893,3015,3038,0.251596242,Z123_Img12252.jpg,FP,,1,0
3998,4022,1668,1693,0.261264414,Z123_Img12252.jpg,FP,,1,0
3905,3928,2815,2838,0.323441565,Z123_Img12252.jpg,FP,,1,0
4928,4954,3955,3978,0.307758361,Z123_Img12252.jpg,FP,,1,0
3746,3767,132,153,0.285362899,Z123_Img12252.jpg,FP,,1,0
2464,2484,768,791,0.351342648,Z123_Img12252.jpg,FP,,1,0
6624,6650,1729,1758,0.305583239,Z123_Img12252.jpg,FP,,1,0
4770,4791,3629,3648,0.234029934,Z123_Img12253.jpg,FP,,1,0
1762,1781,3654,3683,0.482130736,Z123_Img12253.jpg,TP,xmin: 1761; xmax:1782; ymin: 3649; ymax: 3680,1,6
1598,1620,3631,3654,0.24251686,Z123_Img12253.jpg,TP,xmin: 1590; xmax:1611; ymin: 3627; ymax: 3650,1,6
1601,1622,3699,3724,0.367334962,Z123_Img12253.jpg,TP,xmin: 1605; xmax:1625; ymin: 3709; ymax: 3734,1,6
4834,4856,2283,2305,0.227881506,Z123_Img12253.jpg,FP,,1,0
1347,1366,3140,3171,0.479096949,Z123_Img12253.jpg,TP,xmin: 1341; xmax:1365; ymin: 3132; ymax: 3163,1,6
1376,1394,2852,2876,0.220261171,Z123_Img12253.jpg,TP,xmin: 1369; xmax:1387; ymin: 2845; ymax: 2868,1,6
1398,1415,3506,3529,1,Z123_Img12253.jpg,FN,,0,6
1942,1960,3859,3886,0.226298079,Z123_Img12253.jpg,TP,xmin: 1935; xmax:1956; ymin: 3860; ymax: 3887,1,6
1292,1313,3415,3441,1,Z123_Img12253.jpg,FN,,0,6
1794,1816,2500,2518,0.202810436,Z123_Img12253.jpg,FP,,1,0
3585,3608,3110,3137,0.202502042,Z123_Img12253.jpg,FP,,1,0
3586,3607,3137,3161,0.231938303,Z123_Img12253.jpg,FP,,1,0
3488,3512,454,479,0.261594027,Z123_Img12253.jpg,FP,,1,0
4244,4267,744,768,0.256096065,Z123_Img12253.jpg,FP,,1,0
6306,6331,2118,2146,0.243530542,Z123_Img12253.jpg,FP,,1,0
3585,3606,3668,3687,0.234455168,Z123_Img12253.jpg,FP,,1,0
1099,1124,3383,3408,1,Z123_Img12253.jpg,FN,,0,6
6011,6039,1123,1156,0.228032038,Z123_Img12253.jpg,FP,,1,0
4558,4625,4242,4275,0.218318164,Z123_Img12253.jpg,FP,,1,0
382,410,2436,2463,0.470356077,Z123_Img12253.jpg,FP,,1,0
2499,2518,2953,2970,0.352130592,Z123_Img12253.jpg,FP,,1,0
4833,4856,3565,3582,0.345068246,Z123_Img12253.jpg,FP,,1,0
3903,3930,1572,1599,0.340307355,Z123_Img12253.jpg,FP,,1,0
4160,4184,3175,3195,0.331610739,Z123_Img12253.jpg,FP,,1,0
4210,4237,2757,2778,0.331046343,Z123_Img12253.jpg,FP,,1,0
4092,4122,3108,3139,0.317990661,Z123_Img12253.jpg,FP,,1,0
6781,6811,4723,4754,0.317541897,Z123_Img12253.jpg,FP,,1,0
2595,2612,1165,1185,0.30863142,Z123_Img12253.jpg,FP,,1,0
3039,3067,2979,3010,0.485975623,Z123_Img12253.jpg,FP,,1,0
2946,2966,486,509,0.306086928,Z123_Img12253.jpg,FP,,1,0
1566,1592,3293,3320,0.326260567,Z123_Img12253.jpg,FP,,1,0
6749,6775,3906,3935,0.217978776,Z123_Img12253.jpg,FP,,1,0
6177,6200,3201,3228,0.376481563,Z123_Img12253.jpg,FP,,1,0
4606,4632,3108,3139,0.377908051,Z123_Img12253.jpg,FP,,1,0
5499,5527,1120,1150,0.306979001,Z123_Img12253.jpg,FP,,1,0
194,216,325,349,0.391297519,Z123_Img12253.jpg,FP,,1,0
4604,4633,4241,4275,0.377911091,Z123_Img12253.jpg,FP,,1,0
2720,2743,3492,3519,0.435147524,Z123_Img12253.jpg,FP,,1,0
2434,2453,939,964,0.272756398,Z123_Img12253.jpg,FP,,1,0
5760,5787,2722,2752,0.281290323,Z123_Img12253.jpg,FP,,1,0
4350,4376,2090,2117,0.290655702,Z123_Img12253.jpg,FP,,1,0
2562,2581,1099,1122,0.291297376,Z123_Img12253.jpg,FP,,1,0
4091,4122,1506,1537,0.439076632,Z123_Img12253.jpg,FP,,1,0
6462,6490,4628,4656,0.432798862,Z123_Img12253.jpg,FP,,1,0
3616,3639,3597,3615,0.427114099,Z123_Img12253.jpg,FP,,1,0
2656,2679,3403,3423,0.400813431,Z123_Img12253.jpg,FP,,1,0
3553,3575,3175,3200,0.396647513,Z123_Img12253.jpg,FP,,1,0
4032,4051,2087,2113,0.299756557,Z123_Img12253.jpg,FP,,1,0
6209,6231,3763,3790,0.240732253,Z123_Img12254.jpg,FP,,1,0
2692,2712,2818,2837,0.226612374,Z123_Img12254.jpg,FP,,1,0
2486,2505,1640,1660,0.221084893,Z123_Img12254.jpg,FP,,1,0
356,376,1543,1563,0.218843147,Z123_Img12254.jpg,FP,,1,0
1411,1426,3587,3609,0.216623992,Z123_Img12254.jpg,FP,,1,0
4194,4213,1538,1557,0.2084115,Z123_Img12254.jpg,FP,,1,0
2563,2579,1865,1886,0.204431266,Z123_Img12254.jpg,FP,,1,0
1407,1424,3574,3593,1,Z123_Img12254.jpg,FN,,0,6
1998,2017,4561,4582,1,Z123_Img12254.jpg,FN,,0,6
2849,2868,1253,1272,0.241097987,Z123_Img12254.jpg,FP,,1,0
3828,3850,2724,2744,0.211630732,Z123_Img12254.jpg,FP,,1,0
6274,6295,2752,2775,0.246714771,Z123_Img12254.jpg,FP,,1,0
6561,6584,4690,4713,0.204059452,Z123_Img12254.jpg,FP,,1,0
3586,3607,3826,3855,0.250625432,Z123_Img12254.jpg,FP,,1,0
739,759,3175,3198,0.330453396,Z123_Img12254.jpg,FP,,1,0
2786,2807,3077,3101,0.336123884,Z123_Img12254.jpg,FP,,1,0
2689,2712,4089,4107,0.344017625,Z123_Img12254.jpg,FP,,1,0
2754,2772,4175,4198,0.3478567,Z123_Img12254.jpg,FP,,1,0
1821,1848,547,578,0.238625705,Z123_Img12254.jpg,FP,,1,0
4020,4043,2749,2773,0.380438566,Z123_Img12254.jpg,FP,,1,0
2370,2390,1054,1087,0.380823702,Z123_Img12254.jpg,FP,,1,0
3425,3446,1156,1178,0.385412723,Z123_Img12254.jpg,FP,,1,0
1598,1626,3995,4029,0.415804863,Z123_Img12254.jpg,FP,,1,0
1854,1884,324,351,0.423738629,Z123_Img12254.jpg,FP,,1,0
6286,6320,2554,2594,0.443129212,Z123_Img12254.jpg,FP,,1,0
6782,6811,4467,4496,0.45461753,Z123_Img12254.jpg,FP,,1,0
3677,3705,2660,2685,0.455962569,Z123_Img12254.jpg,FP,,1,0
6140,6174,3137,3174,0.456165195,Z123_Img12254.jpg,FP,,1,0
5980,6005,1728,1761,0.204110533,Z123_Img12254.jpg,FP,,1,0
3615,3639,3788,3812,0.458497018,Z123_Img12254.jpg,FP,,1,0
255,282,1190,1219,0.459482878,Z123_Img12254.jpg,FP,,1,0
319,347,1155,1188,0.475137413,Z123_Img12254.jpg,FP,,1,0
4224,4249,3403,3422,0.477870673,Z123_Img12254.jpg,FP,,1,0
5748,5813,3301,3331,0.203259319,Z123_Img12254.jpg,FP,,1,0
0,31,4630,4662,0.483283401,Z123_Img12254.jpg,FP,,1,0
1824,1845,4364,4398,0.44832474,Z123_Img12254.jpg,TP,xmin: 1816; xmax:1839; ymin: 4356; ymax: 4385,1,6
1663,1688,4433,4456,0.412973791,Z123_Img12254.jpg,TP,xmin: 1664; xmax:1689; ymin: 4420; ymax: 4443,1,6
1652,1675,4344,4367,0.459919512,Z123_Img12254.jpg,TP,xmin: 1649; xmax:1669; ymin: 4339; ymax: 4358,1,6
1809,1838,713,732,0.248984754,Z123_Img12254.jpg,FP,,1,0
1442,1464,4224,4254,0.203057706,Z123_Img12254.jpg,TP,xmin: 1455; xmax:1474; ymin: 4224; ymax: 4251,1,6
1347,1365,4150,4175,0.398227811,Z123_Img12254.jpg,TP,xmin: 1351; xmax:1368; ymin: 4140; ymax: 4161,1,6
1153,1174,4118,4142,0.448683232,Z123_Img12254.jpg,TP,xmin: 1159; xmax:1179; ymin: 4112; ymax: 4134,1,6
1396,1419,3858,3887,0.465191782,Z123_Img12254.jpg,TP,xmin: 1389; xmax:1416; ymin: 3863; ymax: 3890,1,6
2402,2420,1662,1686,0.329791754,Z123_Img12254.jpg,FP,,1,0
3423,3450,3077,3104,0.322010994,Z123_Img12254.jpg,FP,,1,0
413,444,3171,3202,0.452542573,Z123_Img12254.jpg,FP,,1,0
578,601,673,707,0.310144037,Z123_Img12254.jpg,FP,,1,0
3619,3639,1703,1724,0.25071308,Z123_Img12254.jpg,FP,,1,0
2483,2508,3922,3952,0.250784785,Z123_Img12254.jpg,FP,,1,0
3714,3735,1000,1023,0.25929755,Z123_Img12254.jpg,FP,,1,0
1828,1847,1343,1369,0.260951132,Z123_Img12254.jpg,FP,,1,0
5825,5852,2022,2050,0.262272745,Z123_Img12254.jpg,FP,,1,0
1760,1785,1249,1272,0.264081448,Z123_Img12254.jpg,FP,,1,0
5459,5484,1730,1758,0.267398775,Z123_Img12254.jpg,FP,,1,0
5540,5558,1894,1920,0.315740138,Z123_Img12254.jpg,FP,,1,0
4257,4280,3368,3391,0.270100325,Z123_Img12254.jpg,FP,,1,0
3682,3704,1762,1783,0.276681602,Z123_Img12254.jpg,FP,,1,0
3649,3673,4247,4266,0.275113791,Z123_Img12254.jpg,FP,,1,0
2562,2582,3666,3688,0.302861333,Z123_Img12254.jpg,FP,,1,0
1955,1974,2951,2969,0.292984426,Z123_Img12254.jpg,FP,,1,0
1986,2008,4567,4595,0.28548187,Z123_Img12254.jpg,FP,,1,0
2528,2551,1799,1823,0.283739775,Z123_Img12254.jpg,FP,,1,0
3299,3318,1606,1627,0.280168802,Z123_Img12254.jpg,FP,,1,0
726,745,3014,3039,0.27905944,Z123_Img12254.jpg,FP,,1,0
2996,3022,231,258,1,Z123_Img12286.jpg,FN,,0,3
5463,5498,1884,1915,0.359967202,Z123_Img12286.jpg,FP,,1,0
2399,2425,33,60,0.350519866,Z123_Img12286.jpg,FP,,1,0
4991,5019,4083,4113,0.327993602,Z123_Img12286.jpg,FP,,1,0
3135,3161,4213,4240,0.289486498,Z123_Img12286.jpg,FP,,1,0
6076,6149,3738,3814,0.224856933,Z123_Img12286.jpg,FP,,1,0
2898,2925,51,92,0.474593222,Z123_Img12286.jpg,TP,xmin: 2894; xmax:2919; ymin: 42; ymax: 80,1,3
5607,5689,1477,1567,0.566454271,Z123_Img12286.jpg,FP,,1,0
1055,1076,4032,4064,0.252736926,Z123_Img12286.jpg,FP,,1,0
4988,5013,3971,3997,0.248673335,Z123_Img12286.jpg,FP,,1,0
6065,6190,3714,3840,0.21812129,Z123_Img12286.jpg,FP,,1,0
2265,2301,681,703,0.209712803,Z123_Img12286.jpg,FP,,1,0
2782,2805,184,223,1,Z123_Img12286.jpg,FN,,0,3
5135,5211,3903,3975,0.450426146,Z123_Img12286.jpg,FP,,1,0
3032,3065,63,102,1,Z123_Img12286.jpg,FN,,0,3
3836,3869,3434,3456,0.381697178,Z123_Img12286.jpg,FP,,1,0
5973,6019,2242,2273,0.489361525,Z123_Img12286.jpg,FP,,1,0
5105,5232,3877,4003,0.415380597,Z123_Img12286.jpg,FP,,1,0
6754,6781,1033,1056,0.427496403,Z123_Img12286.jpg,FP,,1,0
3714,3735,3460,3490,0.430968583,Z123_Img12286.jpg,FP,,1,0
5658,5697,840,863,0.457066387,Z123_Img12286.jpg,FP,,1,0
6551,6592,870,900,0.464415342,Z123_Img12286.jpg,FP,,1,0
6652,6685,467,511,0.440201849,Z123_Img12286.jpg,FP,,1,0
6905,6944,1273,1305,0.482478023,Z123_Img12286.jpg,FP,,1,0
3142,3225,1610,1701,0.474270791,Z123_Img12286.jpg,FP,,1,0
4977,5006,3956,3982,0.405040711,Z123_Img12286.jpg,FP,,1,0
3583,3608,4077,4106,0.429937124,Z123_Img12287.jpg,FP,,1,0
5521,5582,2168,2226,0.41723905,Z123_Img12287.jpg,FP,,1,0
6588,6621,1121,1164,0.489344746,Z123_Img12287.jpg,FP,,1,0
2784,2808,4038,4083,0.4811472,Z123_Img12287.jpg,FP,,1,0
930,951,4627,4662,0.462697536,Z123_Img12287.jpg,FP,,1,0
2461,2492,476,519,0.458417714,Z123_Img12287.jpg,FP,,1,0
6455,6499,1539,1568,0.442950904,Z123_Img12287.jpg,FP,,1,0
5490,5616,2135,2260,0.417541444,Z123_Img12287.jpg,FP,,1,0
6809,6850,1957,1992,0.405995011,Z123_Img12287.jpg,FP,,1,0
5467,5502,2530,2553,0.39208895,Z123_Img12287.jpg,FP,,1,0
5591,5626,1500,1522,0.387683779,Z123_Img12287.jpg,FP,,1,0
646,728,3925,4015,0.353021781,Z123_Img12287.jpg,FP,,1,0
5004,5075,4580,4646,0.268740803,Z123_Img12287.jpg,FP,,1,0
2930,2956,870,895,0.396868736,Z123_Img12287.jpg,TP,xmin: 2923; xmax:2957; ymin: 862; ymax: 891,1,3
2819,2843,674,709,0.374962479,Z123_Img12287.jpg,TP,xmin: 2827; xmax:2852; ymin: 672; ymax: 710,1,3
4976,5102,4551,4676,0.213350743,Z123_Img12287.jpg,FP,,1,0
5847,5893,2917,2946,0.340153247,Z123_Img12287.jpg,FP,,1,0
3041,3140,2239,2349,0.300403371,Z123_Img12287.jpg,FP,,1,0
5919,6018,4399,4508,0.291065812,Z123_Img12287.jpg,FP,,1,0
6689,6711,4632,4657,0.293765664,Z123_Img12287.jpg,FP,,1,0
7137,7160,3623,3654,0.277062267,Z123_Img12287.jpg,FP,,1,0
5341,5373,2530,2558,0.243328735,Z123_Img12287.jpg,FP,,1,0
6944,6970,4313,4329,0.222052172,Z123_Img12287.jpg,FP,,1,0
6528,6555,1171,1197,0.227883488,Z123_Img12287.jpg,FP,,1,0
96,121,120,153,0.202169895,Z123_Img12287.jpg,FP,,1,0
2710,2733,810,848,1,Z123_Img12287.jpg,FN,,0,3
2964,2994,694,733,1,Z123_Img12287.jpg,FN,,0,3
2921,2945,975,1006,1,Z123_Img12287.jpg,FN,,0,3
3171,3208,813,854,1,Z123_Img12287.jpg,FN,,0,3
6684,6710,1711,1733,0.377075344,Z123_Img12287.jpg,FP,,1,0
97,120,2533,2551,0.205374569,Z123_Img12287.jpg,FP,,1,0
2261,2282,1502,1539,0.296132654,Z123_Img12288.jpg,TP,xmin: 2259; xmax:2284; ymin: 1492; ymax: 1532,1,6
2722,2758,1506,1545,1,Z123_Img12288.jpg,FN,,0,6
2385,2407,1367,1408,0.471412539,Z123_Img12288.jpg,TP,xmin: 2381; xmax:2405; ymin: 1360; ymax: 1397,1,3
2466,2487,1662,1697,1,Z123_Img12288.jpg,FN,,0,6
2545,2670,2901,3027,0.220854715,Z123_Img12288.jpg,FP,,1,0
5333,5380,3688,3721,0.473029584,Z123_Img12288.jpg,FP,,1,0
5336,5379,3663,3696,0.233810082,Z123_Img12288.jpg,FP,,1,0
2580,2653,2916,3009,0.234896407,Z123_Img12288.jpg,FP,,1,0
5665,5688,3767,3785,0.23796621,Z123_Img12288.jpg,FP,,1,0
28,61,548,577,0.238195956,Z123_Img12288.jpg,FP,,1,0
7191,7231,1093,1128,0.243746281,Z123_Img12288.jpg,FP,,1,0
3073,3097,4762,4786,0.275538981,Z123_Img12288.jpg,FP,,1,0
3518,3545,547,568,0.293166995,Z123_Img12288.jpg,FP,,1,0
2013,2044,1152,1197,0.481296539,Z123_Img12288.jpg,FP,,1,0
6578,6605,4425,4466,0.279188931,Z123_Img12288.jpg,FP,,1,0
4290,4313,4820,4858,0.308235884,Z123_Img12288.jpg,FP,,1,0
2272,2299,4684,4728,0.333934218,Z123_Img12288.jpg,FP,,1,0
4926,4954,4822,4841,0.356956154,Z123_Img12288.jpg,FP,,1,0
6461,6488,4430,4469,0.378783762,Z123_Img12288.jpg,FP,,1,0
5973,6020,2312,2340,0.4328987,Z123_Img12288.jpg,FP,,1,0
5114,5147,2250,2272,0.456961215,Z123_Img12288.jpg,FP,,1,0
1884,1914,1323,1359,0.459494352,Z123_Img12288.jpg,FP,,1,0
6297,6337,2755,2783,0.306770533,Z123_Img12288.jpg,FP,,1,0
6108,6140,1892,1936,0.483259052,Z123_Img12288.jpg,FP,,1,0
1854,1886,1727,1766,0.280431837,Z123_Img12289.jpg,FP,,1,0
2310,2335,2240,2276,1,Z123_Img12289.jpg,FN,,0,6
4738,4755,2437,2468,0.2847161,Z123_Img12289.jpg,FP,,1,0
2564,2604,2082,2121,1,Z123_Img12289.jpg,FN,,0,6
2321,2344,2136,2166,1,Z123_Img12289.jpg,FN,,0,6
155,190,4602,4622,0.21611397,Z123_Img12289.jpg,FP,,1,0
6020,6039,1670,1693,0.221354738,Z123_Img12289.jpg,FP,,1,0
2236,2260,1946,1990,0.370013267,Z123_Img12289.jpg,TP,xmin: 2230; xmax:2252; ymin: 1939; ymax: 1976,1,6
3061,3108,4752,4789,0.488987684,Z123_Img12289.jpg,FP,,1,0
6136,6178,3365,3397,0.486542642,Z123_Img12289.jpg,FP,,1,0
2114,2135,2083,2118,0.373249948,Z123_Img12289.jpg,TP,xmin: 2109; xmax:2132; ymin: 2070; ymax: 2111,1,6
5660,5694,837,868,0.465797424,Z123_Img12289.jpg,FP,,1,0
4955,4988,2822,2844,0.465084285,Z123_Img12289.jpg,FP,,1,0
6173,6202,2441,2468,0.458357155,Z123_Img12289.jpg,FP,,1,0
4689,4718,3857,3883,0.292474329,Z123_Img12289.jpg,FP,,1,0
6241,6264,2472,2498,0.453054518,Z123_Img12289.jpg,FP,,1,0
5173,5219,4276,4307,0.437516093,Z123_Img12289.jpg,FP,,1,0
5952,5982,2471,2500,0.403660119,Z123_Img12289.jpg,FP,,1,0
